,FSC-H,FSC-A,SSC-H,SSC-A,FITC-H,FITC-A,VSSC-H,VSSC-A,PE-H,PE-A,ECD-H,ECD-A,FSC-Width,Time
98867,10.157641,9.731922,9.922697,9.799648,5.8248196,5.077047,10.508371,10.404517,6.565265,5.7729974,6.397929,5.699105,6.505861,14.770208
98868,10.721411,10.323461,10.270558,10.188768,5.9524636,4.9423566,10.96885,10.868835,6.1933846,4.2470655,5.157905,3.5496173,6.5335917,14.77021
98873,10.363362,10.066737,9.739944,9.606078,6.029483,4.0535226,10.029292,9.914392,6.00955,4.768988,6.5507946,5.81592,6.635016,14.770229
98876,10.4025345,10.493769,10.056217,10.390044,6.1366467,5.4621353,10.689877,10.853697,5.9524636,3.9278963,5.846728,4.9684234,7.0228934,14.770251
98877,10.348887,9.382998,9.906079,9.776074,5.9322453,5.0369525,10.450238,10.332982,5.944373,4.355426,6.0129814,4.0569887,5.965734,14.770255
98887,10.118087,9.638049,9.568162,9.391186,5.641907,4.280824,10.349464,10.2076025,5.5150404,4.0552573,5.7890425,4.1541843,6.451542,14.770365
98891,10.427977,9.947241,10.182826,10.117562,5.812936,4.5086594,10.906677,10.7862835,6.2191978,4.4140096,6.007092,5.2750487,6.4509706,14.770378
98893,10.301606,9.941862,9.304959,9.329154,5.68833,3.9589067,10.17488,10.098532,5.7356043,4.8194747,6.0535,5.5671988,6.5718565,14.770385
98895,10.412637,10.057328,10.057696,10.0425625,5.9522038,3.949319,10.825058,10.734209,5.6061697,4.74232,6.3763866,1.6677068,6.576324,14.77039
98897,10.174106,9.522345,9.9951,9.805786,6.156343,5.544396,10.509957,10.327136,6.1927714,3.5723455,5.943062,4.7140245,6.279989,14.770403
98898,10.74197,10.211572,9.667848,9.600102,5.8409324,5.06006,10.397931,10.278356,6.3400064,5.9330406,5.7365723,3.310543,6.401086,14.770405
98905,10.005051,8.938204,9.435354,9.378749,6.268338,5.577463,10.536298,10.440487,6.050205,4.0535226,5.8191924,4.744932,5.8647146,14.770439
98909,10.577949,10.2633,9.480467,9.573267,5.74172,4.8346934,10.57735,10.480721,6.0139594,4.703204,6.0340447,3.6584203,6.6169047,14.770466
98915,10.856639,10.352743,10.4988785,10.310538,5.815026,4.5185223,10.992593,10.885113,6.0256243,5.8356876,6.297293,3.854394,6.4276676,14.770479
98917,10.077974,9.361386,9.403701,9.3489275,5.7905717,3.2027464,9.980439,9.877816,6.59455,5.574433,6.158461,4.8805265,6.2150383,14.770485
98919,11.031867,10.680964,9.872064,9.837172,5.649678,5.1357985,10.412011,10.306088,6.560465,5.659134,5.8754926,3.9759364,6.5806365,14.770492
98923,10.775923,10.265154,10.13274,10.012167,5.8353953,4.9551225,10.971462,10.858224,6.132313,4.886583,5.5740533,4.4296255,6.4208274,14.770511
98924,10.867042,10.628661,10.359852,10.348718,5.889155,4.638605,10.981128,10.943549,5.690697,4.169761,6.142897,5.5537343,6.6931586,14.770513
98934,10.243062,9.871398,9.952859,9.850513,5.600272,4.860587,10.635978,10.544842,5.608372,3.7796338,6.33168,5.727824,6.5600104,14.770556
98947,10.537625,9.855027,10.079661,9.845286,5.75289,4.082609,10.67789,10.543089,5.6900215,3.9778109,6.2941585,4.406719,6.2489567,14.770614
98959,10.575825,10.249397,9.982349,9.856637,5.6705704,5.2507014,10.575697,10.466714,6.1723266,4.607168,5.504925,2.4765384,6.605032,14.770661
98982,10.706043,10.183423,10.334371,10.203803,5.9801507,5.2083926,10.862286,10.759077,6.299868,5.4053764,6.1454725,4.9359117,6.408853,14.770757
98984,10.478125,10.028975,9.9622,9.977426,6.0316463,5.9245234,10.606107,10.480966,6.143971,5.557986,5.9527235,4.522875,6.4823475,14.7707615
98987,10.721362,10.323299,10.0719,10.088448,5.7872043,5.1410785,10.7140045,10.634429,5.9994326,3.2921262,6.3393006,4.720283,6.533444,14.77077
98999,11.080372,11.263277,10.80572,11.317415,6.159307,5.967428,11.571424,12.047743,5.740757,4.613138,6.188675,5.1885023,7.1144547,14.770828
99000,10.815133,10.430367,10.046015,10.008672,5.895504,5.4963484,10.9125395,10.824475,5.966403,5.426271,6.064715,4.5347476,6.546688,14.770838
99006,10.061252,9.398793,9.340368,9.0352125,6.248623,3.962716,9.477332,9.282531,5.5174527,4.104295,6.05397,5.772375,6.2690654,14.770878
99008,10.552719,10.188591,9.893361,9.777403,5.966147,4.6081657,10.502909,10.38448,6.3914146,6.321847,6.3341675,4.7176056,6.5673614,14.7709
99013,10.462197,10.116856,9.79108,9.871631,5.7064457,5.256453,10.745197,10.695815,6.641574,5.545568,6.256709,4.7587495,6.5861263,14.770933
99014,10.091928,9.416451,9.743207,9.5764265,5.749393,1.8405497,10.333981,10.181612,6.1056857,5.4979877,5.3692417,4.3201513,6.2560997,14.770938
99019,10.439671,9.778888,9.454737,9.356698,5.82541,4.5086594,10.243582,10.053415,6.0275555,5.0132985,6.5229745,5.007965,6.270818,14.770947
99024,10.734297,10.175311,10.424861,10.345699,5.410306,4.091006,11.008196,10.962258,6.2089925,3.2027464,6.364923,4.804021,6.3726454,14.770989
99036,10.395604,10.231215,10.01455,9.950123,5.6890073,4.259859,10.614769,10.530831,5.694069,3.3945084,5.9333057,4.8267126,6.767182,14.771049
99038,10.581295,10.107962,10.192748,10.153218,5.7636223,5.2171073,10.849774,10.806304,6.367844,4.59512,5.798183,4.310799,6.4582944,14.771052
99050,10.602781,10.191441,9.610002,9.584253,6.0826755,5.7458835,10.196068,10.098836,5.678465,4.4248466,5.7667575,3.8372996,6.520281,14.771124
99051,11.353929,10.9472,9.860085,9.807637,6.159307,5.552572,10.6593,10.547597,6.6228695,6.119638,5.91188,5.082646,6.5247836,14.771127
99056,10.450849,9.903273,9.97396,9.930675,5.879135,5.1059456,10.498818,10.410862,6.3661265,4.8394513,5.9919643,4.9684234,6.384051,14.771142
99057,10.584362,10.06129,10.518954,10.476648,6.00092,5.7203116,11.2160425,11.181128,6.0256243,4.9177885,6.1622615,5.072671,6.4083724,14.771143
99058,10.519254,10.162156,10.142764,9.945867,5.791488,4.2282925,10.756054,10.662219,5.8386045,3.2884018,5.780126,5.1304903,6.574519,14.771152
99064,10.349583,9.958468,9.918228,9.811936,5.778271,5.363637,10.520081,10.439796,5.7733088,4.6774907,6.068194,5.679148,6.5404663,14.77118
99068,10.48313,9.803297,9.967598,9.862963,5.979898,5.3191,10.792327,10.685254,5.6944056,4.342506,5.7607927,3.589059,6.2517343,14.771194
99069,9.702197,8.465352,9.530509,9.390868,5.392263,4.213608,10.349467,10.204721,6.2055674,5.626181,5.738184,3.637586,5.694529,14.771196
99072,10.658999,10.313662,10.307195,10.230558,5.6240177,3.058707,11.013549,10.928537,6.2492027,5.529032,5.872681,4.597138,6.5862556,14.771215
99075,10.489809,9.868477,10.09733,9.963067,5.723585,3.058707,10.68337,10.615383,5.1727543,0.7884574,6.2039514,4.089332,6.31021,14.771229
99077,10.433492,9.9172325,9.938314,9.874697,5.838896,4.827513,10.692983,10.625761,5.904271,5.3273907,6.048081,5.5482974,6.4152555,14.77124
99078,10.316478,9.75826,9.937705,9.705811,6.074426,5.5101976,10.471528,10.354964,5.90236,4.0960097,5.974827,4.2890887,6.3733397,14.77124
99080,10.226925,9.607538,9.427425,9.309651,5.586499,4.760463,9.32274,9.150166,6.2039514,3.0155349,5.8188953,2.5726123,6.3122463,14.771265
99088,10.747521,10.295056,9.609452,9.64016,5.663655,4.9999113,10.549076,10.461276,5.8203797,3.5973122,5.912151,3.430756,6.479046,14.771308
99097,10.282043,9.729949,9.693093,9.646516,5.2554097,4.1866198,10.437287,10.329967,5.694069,4.822698,5.4527535,3.2884018,6.379485,14.771353
99103,10.314451,9.86279,9.421152,9.279503,5.7908773,3.8649313,10.133022,10.00459,5.4718504,4.785824,6.236565,5.3968043,6.4799695,14.771397
99105,10.350117,9.862796,9.568099,9.517274,6.047845,4.701389,10.456217,10.366847,6.2128067,5.142248,6.0700445,4.9250774,6.444275,14.771403
99117,10.419352,10.058939,10.034704,9.897781,5.922918,5.1416636,10.837395,10.716472,6.2340183,3.1945832,6.0117574,3.325036,6.571221,14.771439
99121,10.787953,10.271164,10.200766,10.087162,5.9239883,5.7173567,10.964758,10.875572,5.9854465,3.8918202,5.6970935,2.4595888,6.414703,14.77145
99126,10.259937,9.785003,9.433196,9.3371935,5.904271,4.1367655,9.705555,9.49931,5.8585043,2.8903718,5.4810557,3.3809946,6.456695,14.771484
99127,10.381295,9.919248,9.625089,9.630004,5.3028073,3.3322046,10.407675,10.3070345,5.5097933,3.4750671,6.378426,5.480222,6.4694986,14.771484
99134,10.711587,10.151881,10.192905,10.080131,5.0676455,0.6931472,10.88955,10.810772,6.151881,2.895912,5.964864,4.931592,6.3717527,14.771551
99139,10.307128,9.77131,9.745582,9.52008,5.5928507,4.707727,10.512691,10.37504,6.3275795,5.5819917,6.0395403,4.567468,6.395657,14.77158
99142,10.810832,10.498766,10.057701,9.981749,5.98444,4.70411,10.637352,10.522278,6.2930493,5.101694,5.6415524,3.0726933,6.619454,14.7716
99144,9.785638,8.781448,9.431137,9.17549,5.529032,4.741448,10.279912,9.998393,6.352629,5.077047,6.249975,4.646312,5.9272695,14.771612
99156,10.361804,9.320683,9.806464,9.720808,6.297109,4.028917,10.6178875,10.499339,5.9620357,4.554929,6.347389,4.434382,5.890429,14.771699
99164,10.58568,10.08081,9.784355,9.7109585,5.6743536,4.6501436,9.967119,9.8792,5.2464976,2.0412202,5.233779,-0.9162908,6.4266944,14.7717495
99177,10.373457,10.209534,10.045863,10.157463,5.6903596,2.766319,10.528747,10.512609,6.354892,5.77393,6.0001764,3.7400477,6.76775,14.771841
99186,10.895173,10.526467,10.581698,10.568806,5.691035,5.190732,11.199538,11.187144,6.122493,4.5705786,5.982424,4.697749,6.562817,14.771914
99190,10.551956,10.035555,10.188024,10.089245,5.7890425,4.69043,10.780193,10.678373,5.919431,4.7791233,5.6811957,4.4140096,6.415171,14.771961
99191,10.66494,10.060718,10.050856,10.009112,5.5954547,3.4843123,10.770611,10.691313,6.06634,5.110782,5.8304152,3.8044379,6.327323,14.771969
99216,10.945142,10.524518,10.244521,10.152938,6.2051635,5.865051,10.952993,10.864962,6.490572,5.841513,5.5649037,3.4111476,6.510944,14.772151
99218,10.98928,10.845444,10.860357,10.908904,5.8656178,5.603225,11.503094,11.585115,5.8336406,4.26268,6.738863,6.4531527,6.787681,14.772178
99220,10.061072,9.329651,9.547134,9.369325,5.791488,3.996364,10.272358,10.110063,5.603594,2.960105,5.7034492,3.6082115,6.200272,14.772194
99224,10.194723,9.97782,9.896846,9.821681,5.506956,4.823502,10.515023,10.374635,6.499336,6.0574865,6.645351,4.2355547,6.7146144,14.772214
99226,10.094274,9.433684,8.141161,8.107479,6.1364303,4.9444957,8.6830635,8.52401,5.8627787,4.9308705,6.189085,4.010963,6.271008,14.772225
99228,10.428686,9.9612465,8.4164,8.444752,5.98444,5.4017763,9.227738,9.080448,6.1154504,4.5622625,5.833348,3.6402142,6.464257,14.772228
99229,10.719942,10.419175,10.290338,10.258361,5.7097645,2.4248028,11.049193,11.013553,5.757639,4.5859876,6.44429,5.7582707,6.6307096,14.772236
99231,10.681214,10.354458,10.209136,10.102712,6.010777,3.6402142,10.776983,10.662848,6.0171323,4.649187,6.1874423,5.386328,6.604748,14.772243
99246,10.52979,10.029935,10.187196,10.141638,5.256974,1.5040774,10.973707,10.907463,5.715052,3.5553482,6.064715,5.1940675,6.4317317,14.772334
99251,10.421549,9.757444,10.111103,9.940537,5.876895,5.2380366,10.760939,10.663744,6.153158,5.5016665,5.9159327,2.7343674,6.267535,14.772343
99253,10.795416,10.386713,10.144753,10.092925,5.9050894,4.11578,10.848329,10.781887,6.813115,6.212606,5.813235,3.83298,6.5228353,14.772374
99257,10.919406,10.651951,10.319187,10.324173,6.274574,5.560297,10.84496,10.807962,5.571393,3.7841897,5.9949584,3.6428356,6.6641135,14.772396
99259,9.894305,9.824049,9.733446,9.624204,5.972027,2.8033605,10.484971,10.382345,6.0542045,5.368776,5.9059067,5.154447,6.861265,14.772402
99261,10.760864,10.275172,9.905311,9.893563,5.690697,5.443283,10.782037,10.700655,5.976351,4.4091554,5.710758,4.286341,6.4458513,14.772416
99264,10.709077,10.270066,9.999234,9.94008,6.167097,5.580861,10.605956,10.484071,6.0265903,4.864453,6.0342846,4.506454,6.4924574,14.772466
99278,10.649669,10.194084,10.194402,10.081395,5.841223,4.7176056,10.83262,10.7278185,6.0139594,4.757891,5.7219496,4.61413,6.4759307,14.772543
99279,10.472352,9.989761,10.016615,9.973424,5.8636312,4.5304465,10.186472,10.032857,5.6254606,3.4177268,6.1163335,4.472781,6.449024,14.77255
99285,10.972343,10.430332,9.726721,9.5560055,5.9438486,4.7816415,10.411383,10.296087,5.9859495,4.860587,5.6970935,4.3894987,6.3894734,14.772566
99291,10.361767,9.563642,9.740492,9.722966,6.075116,3.723281,10.6134405,10.490607,5.990464,5.3608227,5.9584246,4.823502,6.1333995,14.772594
99293,10.154301,9.557993,9.425033,9.379121,5.6605268,4.7379513,10.449998,10.335459,6.0447683,1.5686159,5.8836007,5.1573296,6.3353457,14.772599
99313,9.110995,6.5490785,9.382266,8.383525,6.4504704,4.465908,9.211999,8.19398,6.4322968,5.285232,5.378514,2.821379,4.369392,14.772693
99318,10.545891,9.769121,9.983569,9.825537,5.7021146,4.6577625,10.554627,10.3814,6.393591,5.9401712,5.5552826,3.6888795,6.1547794,14.772739
99322,10.236339,9.627392,9.682641,9.552823,5.4089637,4.075841,10.463266,10.328664,6.1368628,4.9931498,5.9488177,5.5385146,6.3225718,14.772762
99323,10.318593,9.641278,10.0132475,9.955733,5.8709903,5.113192,10.509553,10.403205,5.8108416,2.4069452,5.91188,4.4531837,6.2542434,14.772773
99329,10.428752,9.95457,9.919824,9.925513,6.224162,5.2755604,10.577564,10.450568,5.8295336,4.407938,5.8919206,4.6220274,6.457343,14.7727785
99336,10.817057,10.3522835,8.730432,8.710191,5.556442,4.0656023,9.738932,9.5906725,5.803628,4.9177885,6.097175,4.6995707,6.4667006,14.772832
99340,10.577883,10.054989,9.7276745,9.6762295,5.809343,4.730039,9.644963,9.493449,5.655292,3.0726933,5.521461,3.2995338,6.408597,14.772855
99344,10.769729,10.29303,10.201397,10.148729,5.685279,4.794964,10.880054,10.795451,6.1544333,4.68675,6.143542,4.553877,6.454902,14.7729
99347,10.284537,9.674954,9.831368,9.644192,6.180431,4.455509,10.353403,10.198967,6.0137153,5.0707893,5.908083,3.9871304,6.322008,14.772912
99351,10.749645,10.296046,10.023171,10.044531,5.826295,5.1149955,10.634626,10.551054,6.315177,5.6254606,6.175659,3.9550824,6.477964,14.772938
99353,10.582193,10.137029,10.138157,10.0451565,5.6977644,4.540098,10.84292,10.757041,6.379953,4.1774592,5.872118,4.9551225,6.4863586,14.772939
99363,10.074415,9.447837,9.613831,9.541427,5.559912,3.871201,10.516972,10.429124,5.655642,2.4159138,6.5257626,5.6153154,6.304842,14.7730055
99365,10.967769,10.597724,10.611001,10.544254,5.6573896,2.261763,11.225044,11.161071,5.543614,2.4680996,5.8695793,4.2931952,6.5615344,14.773013
99373,10.668753,10.030574,10.499287,10.458197,5.910526,5.194622,11.260698,11.19978,6.0065994,3.1484532,6.0282784,4.479607,6.2934494,14.773042
99376,10.42315,9.9704685,9.79146,9.726679,5.5266476,4.823502,10.486881,10.409902,6.1259956,4.543295,6.085865,3.1738784,6.478945,14.773067
99377,10.475063,10.001104,9.471404,9.362452,6.094698,4.9097095,9.674578,9.504412,5.976351,4.0036902,6.0556126,4.4320064,6.4576206,14.77307
99382,10.426069,9.949813,10.06347,9.806365,4.9074945,-2.3025851,10.631285,10.472264,6.333635,6.059123,6.393256,5.7813606,6.455424,14.773113
99392,10.690129,10.370878,10.457864,10.476008,5.08883,4.0724397,10.69129,10.588327,6.00955,4.872905,6.3662987,5.2543654,6.6122093,14.773169
99393,10.608783,10.400988,10.31154,10.2936125,5.6937323,4.5390306,10.99274,10.955611,6.375025,4.950177,5.831002,3.830813,6.7236805,14.773173
99394,10.248279,10.051092,9.963072,9.882356,5.5122185,4.5053496,10.571345,10.473045,5.9768586,2.2925348,5.4071717,5.04278,6.7343273,14.773179
99405,10.496016,9.921411,9.453789,9.334327,5.6304946,2.7850113,10.215868,10.139887,6.289716,5.2165647,5.8069406,3.7160082,6.3569183,14.773237
99411,11.192674,10.86565,10.554111,10.499771,5.8974285,5.3899846,11.338582,11.267977,6.099646,4.3463993,6.1426826,5.654242,6.6045117,14.773311
99417,10.758994,10.148495,10.52134,10.410354,5.461711,4.4030538,11.191947,11.125778,6.693943,5.299816,6.1364303,5.4053764,6.321019,14.773339
99422,10.365598,9.887176,10.356358,10.342278,5.7911825,4.667206,11.027439,10.914903,6.309373,4.2612705,6.3164425,4.3333616,6.4531674,14.773386
99423,10.302636,9.949149,10.067688,9.950696,6.068657,4.8243055,10.717172,10.61801,6.7229905,5.9962034,5.6043305,3.0397491,6.578046,14.773392
99429,10.546672,10.061986,10.102707,10.0607395,5.5459585,4.8970933,10.827711,10.726415,5.485212,4.8162413,5.4868693,3.4934728,6.4468327,14.773408
99431,10.917491,10.691893,10.3627205,10.381813,5.8872147,5.4293456,11.08037,11.116594,6.3980956,6.2996845,6.399759,5.282696,6.705947,14.773428
99436,10.91859,10.577162,10.29902,10.274441,5.785055,5.3766665,11.066823,11.001708,6.40655,6.027314,5.613128,4.6784205,6.5900574,14.7734585
99438,10.940995,10.561194,10.390265,10.344909,6.221782,5.5424395,10.828619,10.760762,6.1422524,4.6615505,6.4511023,5.307277,6.5517273,14.77348
99454,10.462286,9.931511,10.112285,10.017637,5.4231863,4.19419,10.8541565,10.759017,6.100319,4.569543,6.370928,6.0115123,6.400775,14.773572
99455,10.699457,10.179182,9.922015,9.85323,5.5162473,5.031091,10.797569,10.639251,5.8449926,5.04278,6.393256,4.703204,6.411267,14.773581
99456,9.327857,7.8345504,9.319849,8.32504,5.942274,4.9111834,9.542984,8.586794,6.142897,4.2312036,5.742362,5.0517774,5.43863,14.773581
99461,10.866034,10.577162,10.469109,10.342604,6.1364303,4.980863,11.107917,11.061652,5.574433,5.035653,6.697158,4.651099,6.6427197,14.773607
99466,10.381859,9.942463,10.269085,10.143397,5.7541585,4.695011,10.854576,10.730457,6.5764694,3.8066626,5.9778724,4.6001577,6.492184,14.773625
99475,10.541838,10.158068,9.645817,9.571561,5.690697,3.5409594,10.526966,10.466318,6.485093,5.2305737,5.928525,4.7397013,6.5477486,14.773662
99481,10.654399,10.139488,10.085184,10.036763,5.9919643,5.586874,10.918541,10.864362,5.9325104,3.9219732,6.2255483,4.926529,6.4166026,14.773714
99484,9.7824545,9.498897,9.783149,9.685015,5.4245095,4.6279097,10.604935,10.524015,5.7541585,1.4350845,5.732046,5.144,6.6479197,14.773756
99487,10.597059,10.2529745,10.140151,10.035546,5.7084384,4.1805224,10.668634,10.526515,6.096725,5.1113853,6.1152296,5.365976,6.5873837,14.773768
99493,10.20481,9.584549,10.119055,9.963787,5.3151746,4.760463,10.709325,10.625995,6.5982366,5.4735303,5.8553586,4.6615505,6.3112164,14.7737875
99494,9.9179325,9.0903845,8.479678,8.405859,5.5250545,4.1494637,9.444455,9.281498,6.3828306,6.255558,5.556828,4.7824793,6.1040044,14.773797
99496,10.32369,10.018997,9.933959,9.9077835,5.714722,3.7658405,10.490616,10.377446,5.6832395,4.155753,6.6000066,5.9072676,6.626938,14.773806
99510,10.575557,10.328337,10.138887,10.119352,5.833348,4.7095304,10.893188,10.835278,5.9448967,4.9192505,5.5767064,4.48074,6.684391,14.773867
99514,10.089211,9.473243,9.857015,9.7221155,5.986201,4.9739714,10.677311,10.558998,5.6822186,4.276666,5.996452,3.487375,6.3155394,14.773895
99517,10.503549,9.809556,9.837845,9.733138,5.7140627,4.114147,10.493974,10.355,6.374002,5.353279,6.183943,4.479607,6.237556,14.773908
99527,10.0653,8.982536,9.444068,9.354623,5.764564,4.350278,10.239288,10.136134,6.081305,5.258016,6.379275,4.879767,5.848641,14.773944
99529,10.531579,10.152377,9.651051,9.615959,5.7924037,4.5900564,10.543969,10.45603,5.838896,4.0976725,6.0371547,5.0949764,6.5522666,14.773979
99532,10.101736,9.591355,9.705927,9.500298,5.731722,4.8736696,10.24236,10.114866,5.4798055,4.3579903,5.980656,4.7344427,6.4210973,14.773999
99535,10.055466,9.497413,9.423417,9.363756,6.1163335,5.6164074,9.626831,9.453726,6.097625,3.1904764,5.4200926,3.1398327,6.373519,14.774009
99540,10.3933,9.602889,9.560512,9.448065,5.584248,4.693181,10.015172,9.904817,5.6605268,3.9740584,6.202333,3.9396381,6.141033,14.774024
99542,10.53268,10.094545,9.819448,9.833135,5.970496,3.9219732,10.58459,10.504059,6.4005895,5.6450934,5.6869755,1.686399,6.4933634,14.774043
99543,10.367382,9.9756775,9.271859,9.382628,6.175659,4.61413,9.486623,9.400969,5.768321,4.104295,5.7310734,4.6220274,6.539919,14.774046
99545,10.839677,10.687781,10.161176,10.156524,5.844124,4.8926024,11.0809555,11.026659,5.9819193,4.800737,6.3994265,5.3249593,6.779668,14.774063
99546,10.082319,9.5875025,9.530785,9.597186,5.4548936,3.222868,10.380107,10.305136,6.04382,4.368181,6.1209564,4.912655,6.4368105,14.774066
99547,10.467704,9.93788,9.759877,9.632282,6.0523243,3.918005,10.499975,10.328572,5.842094,4.5119576,5.929057,5.146331,6.401648,14.774067
99551,10.2996025,9.751926,9.886718,9.798366,6.014204,2.7146947,10.523099,10.404499,6.056784,4.6001577,6.021266,4.506454,6.3837757,14.774089
